user_id,name,email,goal,skills,competency_level,acquired_badges,learning_history,employment_history,education_level,engagement_metrics,recommendation_history
U05817,Donna Ortega,david64@example.com,Become an AI Expert,"['Data Analysis', 'Cybersecurity']",Intermediate,"['B08180', 'B00806', 'B02702', 'B08140']",Completed the 'Python Certification' course at Google,"Worked at Allen, Chavez and Lewis for 4 years",PhD,Moderate,"['B03168', 'B03949', 'B05641', 'B09009']"
U05818,Ronnie Harper,sanchezjoanne@example.net,Become an AI Expert,"['Data Analysis', 'DevOps', 'Cybersecurity']",Advanced,"['B01675', 'B00298']",Completed the 'Python Certification' course at IBM,Worked at Calderon-Ross for 2 years,Bachelor's Degree,Low,"['B06256', 'B03509', 'B05434']"
U05819,Christopher Brown,sanchezhoward@example.com,Become a Machine Learning Researcher,"['Machine Learning', 'Deep Learning', 'UI/UX']",Beginner,"['B05850', 'B07591', 'B01451', 'B08161']",Completed the 'Big Data Analyst' course at IBM,Worked at Hunter-Woods for 5 years,PhD,Moderate,"['B09952', 'B09314', 'B00107', 'B03837']"
U05820,Timothy Mathis,kimberly16@example.net,Become a Software Engineer,"['Deep Learning', 'Machine Learning', 'Cloud Computing']",Beginner,"['B09445', 'B00748', 'B08490']",Completed the 'DevOps Engineer' course at Google,Worked at Boyd and Sons for 2 years,Master's Degree,Highly Active,"['B06647', 'B08572', 'B03240', 'B00033']"
U05821,Amber Reese,norrisjoseph@example.com,Become a Software Engineer,"['Deep Learning', 'DevOps', 'Cybersecurity']",Beginner,"['B02607', 'B02526', 'B06193']",Completed the 'Python Certification' course at Google,Worked at Matthews-Elliott for 4 years,High School,Highly Active,"['B08863', 'B06863', 'B05826']"
U05822,Timothy Martin,stephenweeks@example.com,Become a Software Engineer,"['DevOps', 'Machine Learning']",Advanced,[],Completed the 'Cloud Computing Guru' course at Coursera,"Worked at Ramirez, Kelly and Mcdaniel for 1 years",Master's Degree,Highly Active,['B09769']
U05823,Dr. John Martin,kylehickman@example.com,Become a Machine Learning Researcher,"['Deep Learning', 'Cybersecurity', 'SQL', 'Data Analysis']",Beginner,"['B00239', 'B02138', 'B02900', 'B01643', 'B00377']",Completed the 'AI Specialist' course at Google,"Worked at Holland, Smith and Schmidt for 4 years",PhD,Moderate,['B02255']
U05824,Katie Turner,davisrodney@example.org,Become an AI Expert,['Machine Learning'],Intermediate,"['B03155', 'B00387']",Completed the 'DevOps Engineer' course at edX,"Worked at Shepherd, Lozano and Grant for 3 years",PhD,Low,"['B03271', 'B01340']"
U05825,Maria Abbott,kkeller@example.net,Become a Cloud Engineer,"['Machine Learning', 'Deep Learning', 'Data Analysis', 'DevOps']",Beginner,"['B06229', 'B02420', 'B06567']",Completed the 'Data Science Expert' course at edX,Worked at Freeman PLC for 2 years,High School,Low,"['B09253', 'B09326']"
U05826,Amber Moore,oevans@example.com,Become an AI Expert,"['Cloud Computing', 'Deep Learning', 'Python', 'UI/UX']",Intermediate,"['B04367', 'B07897', 'B01441', 'B00099', 'B00681']",Completed the 'Big Data Analyst' course at Udacity,Worked at Sullivan LLC for 5 years,Bachelor's Degree,Moderate,[]
U05827,Rodney Bowers,john32@example.com,Become a Software Engineer,['Cloud Computing'],Advanced,"['B09963', 'B03357', 'B07743']",Completed the 'Big Data Analyst' course at Udacity,Worked at Lang-Myers for 4 years,Master's Degree,Highly Active,[]
U05828,Susan Anderson,daniel14@example.com,Become an AI Expert,['Deep Learning'],Beginner,"['B06918', 'B08481', 'B02799']",Completed the 'Data Science Expert' course at edX,Worked at Cruz LLC for 3 years,Master's Degree,Moderate,"['B07351', 'B07245', 'B02993']"
U05829,Javier Valdez,aaron51@example.net,Become an AI Expert,"['Python', 'Cybersecurity', 'SQL', 'Cloud Computing']",Advanced,"['B07729', 'B03486', 'B08746', 'B09524', 'B04166']",Completed the 'UI/UX Designer' course at Coursera,"Worked at Woodward, Anderson and Tucker for 2 years",PhD,Highly Active,['B00173']
U05830,Adam Aguilar Jr.,amymartinez@example.net,Become a Machine Learning Researcher,"['DevOps', 'Cloud Computing']",Advanced,"['B01999', 'B00801', 'B03703']",Completed the 'Cloud Computing Guru' course at Coursera,Worked at Dennis PLC for 3 years,PhD,Moderate,['B00221']
U05831,John Malone,courtneyrichards@example.org,Become a Machine Learning Researcher,"['Data Analysis', 'SQL']",Intermediate,"['B05626', 'B00146', 'B05058', 'B03475']",Completed the 'Cybersecurity Professional' course at Google,Worked at Hall-Ramirez for 1 years,Master's Degree,Moderate,[]
U05832,Nathan Jenkins DVM,jdavis@example.net,Become a Software Engineer,['Machine Learning'],Advanced,"['B09473', 'B09685']",Completed the 'Data Science Expert' course at Google,"Worked at Dodson, Hodge and Brown for 4 years",PhD,Low,"['B03802', 'B07264', 'B09781']"
U05833,Amber Diaz,rhondamaxwell@example.com,Become a Cloud Engineer,"['DevOps', 'UI/UX', 'Deep Learning', 'Machine Learning']",Beginner,[],Completed the 'Cloud Computing Guru' course at Coursera,Worked at Castillo-Wells for 3 years,PhD,Moderate,"['B05933', 'B05362', 'B04905']"
U05834,Mrs. Erica Swanson,bryan15@example.com,Become a Machine Learning Researcher,"['SQL', 'DevOps', 'Data Analysis']",Beginner,"['B01650', 'B07678', 'B06500']",Completed the 'Machine Learning Pro' course at edX,"Worked at Velazquez, Peterson and Skinner for 2 years",PhD,Low,[]
U05835,Rhonda Elliott,gabriellechambers@example.com,Become a Cloud Engineer,"['UI/UX', 'Data Analysis']",Advanced,[],Completed the 'UI/UX Designer' course at IBM,Worked at Liu Ltd for 3 years,PhD,Moderate,"['B04922', 'B08455', 'B09484']"
U05836,Mark Perry,ortizkelly@example.net,Become an AI Expert,"['Deep Learning', 'Cybersecurity']",Beginner,"['B02532', 'B05458', 'B09022', 'B00260', 'B01783']",Completed the 'AI Specialist' course at IBM,"Worked at Mclaughlin, Ellis and Beasley for 3 years",Master's Degree,Highly Active,"['B05880', 'B09822']"
U05837,Mary Osborne,jonesmonica@example.net,Become a Data Scientist,"['Cloud Computing', 'Python', 'Data Analysis', 'Machine Learning']",Beginner,[],Completed the 'AI Specialist' course at Coursera,"Worked at Pena, Fisher and Wilson for 3 years",High School,Highly Active,[]
U05838,Cynthia Harper,richard18@example.com,Become a Software Engineer,['SQL'],Intermediate,"['B07955', 'B02723']",Completed the 'Deep Learning Master' course at IBM,"Worked at Francis, Allen and Jackson for 2 years",PhD,Moderate,"['B06021', 'B00890', 'B09291', 'B00436', 'B03586']"
U05839,George Davidson,vcherry@example.net,Become a Software Engineer,['DevOps'],Beginner,['B03007'],Completed the 'AI Specialist' course at IBM,Worked at Hood and Sons for 3 years,Bachelor's Degree,Highly Active,"['B01437', 'B07433', 'B04293']"
U05840,Chad Schneider,jonesnathan@example.com,Become a Cloud Engineer,"['Deep Learning', 'Python', 'Cloud Computing']",Beginner,[],Completed the 'Python Certification' course at IBM,Worked at Shields Inc for 1 years,High School,Highly Active,"['B05969', 'B09589']"
U05841,Rick Nguyen,bmcintosh@example.com,Become a Software Engineer,['Machine Learning'],Beginner,"['B07195', 'B05149', 'B07613']",Completed the 'UI/UX Designer' course at Udacity,"Worked at Harvey, Jefferson and Allen for 2 years",Bachelor's Degree,Moderate,[]
U05842,Jamie Lynch,jrich@example.com,Become a Cloud Engineer,"['Deep Learning', 'Cybersecurity', 'Data Analysis', 'Python']",Beginner,['B01921'],Completed the 'Big Data Analyst' course at edX,Worked at Grant-Wright for 5 years,PhD,Highly Active,"['B06574', 'B07111', 'B09262', 'B06314']"
U05843,Stacy Collier,brandon15@example.org,Become a Cloud Engineer,['Cloud Computing'],Beginner,"['B03890', 'B01342', 'B04064', 'B08385']",Completed the 'UI/UX Designer' course at edX,Worked at Miller-Davis for 1 years,Master's Degree,Low,"['B01370', 'B07109', 'B02675', 'B05777']"
U05844,Andre Allen,stantonbobby@example.com,Become a Machine Learning Researcher,['Python'],Beginner,"['B04904', 'B04489']",Completed the 'Machine Learning Pro' course at IBM,Worked at Berry-Bennett for 3 years,Master's Degree,Highly Active,"['B07464', 'B03367', 'B07356', 'B05705']"
U05845,Patrick Lucas,cwilcox@example.com,Become a Machine Learning Researcher,"['UI/UX', 'Machine Learning']",Beginner,"['B02786', 'B08166', 'B08067', 'B07245']",Completed the 'UI/UX Designer' course at IBM,"Worked at Massey, Blake and Strong for 1 years",Master's Degree,Highly Active,"['B00970', 'B00857', 'B00487', 'B09599']"
U05846,Jill Payne,shaunanderson@example.org,Become a Data Scientist,"['UI/UX', 'Machine Learning', 'Cybersecurity', 'Cloud Computing']",Beginner,['B04461'],Completed the 'DevOps Engineer' course at Udacity,"Worked at Hanna, Ramirez and Parker for 3 years",High School,Moderate,"['B05796', 'B05969', 'B07684']"
U05847,Dr. Joshua Hayden DVM,grobinson@example.net,Become an AI Expert,"['SQL', 'Data Analysis']",Beginner,"['B02771', 'B07614']",Completed the 'DevOps Engineer' course at Udacity,Worked at Perez LLC for 3 years,Master's Degree,Highly Active,"['B00201', 'B06321']"
U05848,Nicole Carr,pallen@example.org,Become a Software Engineer,"['UI/UX', 'Data Analysis']",Beginner,"['B00418', 'B03199', 'B02910']",Completed the 'Cybersecurity Professional' course at IBM,Worked at Crosby Group for 2 years,Bachelor's Degree,Moderate,['B03315']
U05849,Anthony Green,michael98@example.com,Become a Machine Learning Researcher,"['UI/UX', 'SQL']",Intermediate,[],Completed the 'Deep Learning Master' course at edX,Worked at Guerrero PLC for 4 years,Bachelor's Degree,Low,"['B09853', 'B07827']"
U05850,Hector Thomas,tina47@example.com,Become a Software Engineer,['Machine Learning'],Advanced,"['B01273', 'B04711']",Completed the 'Cloud Computing Guru' course at Google,Worked at Robinson-Martin for 3 years,Bachelor's Degree,Low,[]
U05851,Sheila Smith,suzannegeorge@example.com,Become a Data Scientist,['Machine Learning'],Advanced,[],Completed the 'Deep Learning Master' course at IBM,Worked at Boyd-Lambert for 5 years,PhD,Highly Active,[]
U05852,Christian Shah,travis76@example.com,Become a Cloud Engineer,"['Deep Learning', 'Python', 'SQL', 'Data Analysis']",Intermediate,[],Completed the 'Cybersecurity Professional' course at IBM,"Worked at Rojas, Stevens and Weaver for 3 years",Bachelor's Degree,Low,"['B06021', 'B08036', 'B05613', 'B00391', 'B07246']"
U05853,David Richards,operez@example.org,Become an AI Expert,"['DevOps', 'SQL', 'Deep Learning']",Beginner,[],Completed the 'Big Data Analyst' course at edX,Worked at Silva-Higgins for 5 years,Master's Degree,Highly Active,"['B05763', 'B07793']"
U05854,Tamara Bennett,aherring@example.net,Become a Machine Learning Researcher,"['Machine Learning', 'Cloud Computing', 'Cybersecurity', 'DevOps']",Advanced,"['B06409', 'B04552', 'B00409']",Completed the 'Cloud Computing Guru' course at Udacity,Worked at Waters-Murphy for 2 years,PhD,Low,"['B00836', 'B06942', 'B06923', 'B02064']"
U05855,Mr. Andre Lopez Jr.,michael08@example.com,Become an AI Expert,"['SQL', 'Machine Learning', 'Cybersecurity']",Intermediate,[],Completed the 'Deep Learning Master' course at Google,"Worked at Murphy, Jordan and Ortiz for 1 years",Bachelor's Degree,Low,"['B09579', 'B06490', 'B02057', 'B02605', 'B03681']"
U05856,Lauren Kelley,kaufmanmarcia@example.net,Become a Data Scientist,"['Cloud Computing', 'Machine Learning', 'UI/UX']",Beginner,"['B03763', 'B09392']",Completed the 'Cybersecurity Professional' course at edX,Worked at Freeman-Johnson for 5 years,Bachelor's Degree,Moderate,['B00714']
U05857,Jacob Williams,zpeterson@example.net,Become a Data Scientist,"['Deep Learning', 'Python']",Intermediate,"['B01766', 'B02655', 'B04307', 'B04125']",Completed the 'Python Certification' course at edX,Worked at Bell-Vega for 1 years,High School,Low,['B04336']
U05858,Connie Campbell,oferguson@example.net,Become a Cloud Engineer,"['Data Analysis', 'Machine Learning']",Advanced,['B08221'],Completed the 'AI Specialist' course at Google,Worked at Schultz PLC for 4 years,Bachelor's Degree,Low,"['B08412', 'B08001', 'B08685', 'B01412']"
U05859,Kenneth Mills,xhiggins@example.com,Become a Data Scientist,['UI/UX'],Intermediate,['B06763'],Completed the 'Python Certification' course at edX,Worked at Lara PLC for 2 years,High School,Low,"['B05873', 'B01283', 'B01772']"
U05860,Mark Freeman,wendymeyers@example.net,Become a Cloud Engineer,['Data Analysis'],Beginner,"['B09463', 'B02274', 'B06747']",Completed the 'AI Specialist' course at Coursera,Worked at Rodriguez-Lawrence for 5 years,Master's Degree,Highly Active,"['B03547', 'B06149']"
U05861,Robert Davis,qwright@example.org,Become a Cloud Engineer,"['DevOps', 'Python']",Beginner,[],Completed the 'Data Science Expert' course at edX,"Worked at Marshall, Castro and Pearson for 4 years",PhD,Low,"['B05712', 'B01643', 'B02701', 'B01436']"
U05862,Andrea Middleton,mclaughlinanne@example.org,Become an AI Expert,"['Data Analysis', 'Cloud Computing']",Advanced,"['B05596', 'B04468', 'B00616', 'B08064']",Completed the 'DevOps Engineer' course at IBM,Worked at Morris-Mora for 2 years,High School,Low,"['B00340', 'B06365', 'B03875', 'B00632', 'B00525']"
U05863,Mr. John Garrison,ygarcia@example.net,Become a Software Engineer,"['Machine Learning', 'SQL']",Advanced,[],Completed the 'AI Specialist' course at Udacity,"Worked at Chen, Thomas and Taylor for 1 years",Master's Degree,Highly Active,"['B01612', 'B08865', 'B01081']"
U05864,Adrienne Mitchell,xlove@example.com,Become a Data Scientist,"['UI/UX', 'Machine Learning', 'Python', 'Cybersecurity']",Advanced,[],Completed the 'DevOps Engineer' course at Udacity,Worked at Morgan and Sons for 2 years,PhD,Low,[]
U05865,David Barnes,spadilla@example.org,Become a Data Scientist,"['Python', 'Machine Learning', 'Cloud Computing', 'Cybersecurity']",Advanced,"['B02027', 'B04103']",Completed the 'Machine Learning Pro' course at edX,"Worked at Lee, Hancock and Wells for 2 years",High School,Low,"['B08578', 'B09389', 'B05923', 'B08328', 'B07070']"
U05866,Travis Chen,paul88@example.org,Become a Machine Learning Researcher,"['Machine Learning', 'Cybersecurity', 'Data Analysis']",Beginner,"['B00688', 'B07402']",Completed the 'Data Science Expert' course at edX,Worked at Dunn-Sims for 2 years,Master's Degree,Low,"['B04175', 'B05537']"
U05867,Heather Flores,davidsonjerome@example.org,Become a Machine Learning Researcher,['Deep Learning'],Beginner,['B09553'],Completed the 'Big Data Analyst' course at Coursera,"Worked at Acevedo, Brewer and Rosales for 2 years",Master's Degree,Low,"['B08771', 'B00358', 'B06702']"
U05868,Nicholas Landry,alexandracross@example.com,Become a Machine Learning Researcher,"['Data Analysis', 'Cybersecurity']",Intermediate,"['B03171', 'B08896', 'B07840']",Completed the 'Deep Learning Master' course at Coursera,"Worked at Mitchell, Johnson and Mitchell for 1 years",High School,Moderate,[]
U05869,Derek Rodriguez,jessica31@example.org,Become a Machine Learning Researcher,"['DevOps', 'Cloud Computing', 'SQL']",Beginner,"['B00539', 'B08293', 'B00121', 'B09503']",Completed the 'AI Specialist' course at edX,Worked at Goodman Ltd for 4 years,PhD,Highly Active,['B00695']
U05870,Rachael Torres,nelsonnoah@example.net,Become an AI Expert,"['Deep Learning', 'Cloud Computing', 'DevOps']",Advanced,['B02553'],Completed the 'Data Science Expert' course at Coursera,"Worked at Poole, Green and Lamb for 3 years",PhD,Moderate,[]
U05871,Lori Collier,reynoldsmichael@example.org,Become a Cloud Engineer,"['Python', 'Deep Learning']",Advanced,['B00980'],Completed the 'Data Science Expert' course at IBM,Worked at Jones Group for 4 years,PhD,Highly Active,[]
U05872,Kevin Moss,pmurphy@example.com,Become a Machine Learning Researcher,"['Python', 'SQL']",Intermediate,['B03033'],Completed the 'DevOps Engineer' course at IBM,Worked at Phelps Ltd for 2 years,High School,Highly Active,['B06837']
U05873,Amy Hebert,whitemichael@example.net,Become a Machine Learning Researcher,"['DevOps', 'Deep Learning', 'Cloud Computing']",Advanced,"['B08306', 'B01423', 'B01118', 'B07683', 'B02226']",Completed the 'Deep Learning Master' course at IBM,Worked at Hanson-Oconnor for 4 years,Bachelor's Degree,Low,"['B03991', 'B09161']"
U05874,Amy Eaton,whitneyamy@example.net,Become a Machine Learning Researcher,['Python'],Intermediate,"['B08438', 'B01683', 'B03902']",Completed the 'Python Certification' course at Udacity,Worked at Bautista-Terry for 5 years,Master's Degree,Low,"['B09347', 'B00970', 'B02696', 'B01809', 'B00749']"
U05875,Meghan Clark,pmccoy@example.net,Become a Data Scientist,['Machine Learning'],Advanced,"['B03034', 'B04665']",Completed the 'Python Certification' course at Coursera,Worked at Clay-Mcmillan for 2 years,Master's Degree,Highly Active,[]
U05876,Eric Nelson,christopher09@example.org,Become an AI Expert,"['Cloud Computing', 'SQL', 'Python']",Beginner,[],Completed the 'Cloud Computing Guru' course at Google,"Worked at Cummings, Clements and Robles for 1 years",Bachelor's Degree,Low,"['B07153', 'B04375', 'B04295', 'B09351', 'B07576']"
U05877,Jasmine Hansen,calebdickerson@example.com,Become a Cloud Engineer,"['Python', 'Data Analysis']",Intermediate,"['B05101', 'B05200', 'B09431']",Completed the 'AI Specialist' course at edX,"Worked at Chapman, Henderson and Simon for 5 years",PhD,Moderate,[]
U05878,James Pennington,parnold@example.net,Become a Software Engineer,['Deep Learning'],Beginner,"['B03951', 'B08530']",Completed the 'Cloud Computing Guru' course at IBM,"Worked at Boyd, Church and Mendoza for 1 years",High School,Low,"['B01762', 'B06261']"
U05879,Travis White,christian07@example.com,Become a Machine Learning Researcher,"['DevOps', 'Machine Learning', 'Cybersecurity']",Beginner,"['B09188', 'B03837', 'B04990', 'B08910', 'B04014']",Completed the 'UI/UX Designer' course at Google,Worked at Lyons-Miller for 5 years,PhD,Highly Active,"['B01987', 'B04533', 'B08077', 'B09068']"
